variable,values
Fe%,39.242099530422045
Fe%,49.81120794052301
Fe%,41.330109632037534
Fe%,60.280178470637956
Fe%,11.401137906052238
Fe%,22.455316717078322
Fe%,52.66287686818044
Fe%,57.58455587455924
Fe%,15.250884772557136
Fe%,59.343129216888904
Fe%,48.40965249134575
Fe%,39.76196984479491
Fe%,36.768776074665055
Fe%,56.143406105609884
Fe%,51.685350754157966
Fe%,37.832360659756695
Fe%,57.03066755547427
Fe%,57.2826083050692
Fe%,22.552031067166148
Fe%,47.765782565120084
Fe%,49.698988748986125
Fe%,41.381855245706234
Fe%,37.89257005312271
Fe%,43.52173535164065
Fe%,36.62894560284565
Fe%,34.01840568792847
Fe%,30.43255741373305
Fe%,35.61757642997149
Fe%,49.83598499448831
Fe%,39.69598923027422
Fe%,48.44731223439792
Fe%,51.18083792075947
Fe%,53.11730187668176
Fe%,41.616206380020884
Fe%,49.56777501593766
Fe%,14.479721759072767
Fe%,34.752406431373366
Fe%,38.690108598982206
Fe%,29.520655222710456
Fe%,50.83690129420558
Fe%,5.326459457862712
Fe%,50.87706869883498
Fe%,44.940123109992555
Fe%,10.277000385475493
Fe%,65.6055834488674
Fe%,65.89862419234244
Fe%,48.40311789399227
Fe%,46.71899336812059
Fe%,46.30426756754985
Fe%,37.67030128349526
Fe%,31.06347759279097
Fe%,44.66884646346724
Fe%,26.341015105717357
Fe%,31.207132505850808
Fe%,9.648524679635587
Fe%,6.0820604752325975
Fe%,38.03608488006064
Fe%,48.84470884255577
Fe%,28.88728812702822
Fe%,42.12365618926091
Fe%,46.43457018933193
Fe%,48.16700618408344
Fe%,49.23371568812859
Fe%,52.438012806376044
Fe%,41.61999449645404
Fe%,23.128260849034024
Fe%,52.33462928825931
Fe%,12.128836935633167
Fe%,32.89451008940794
Fe%,41.63856584206474
Fe%,47.73142953466311
Fe%,7.6085181154641885
Fe%,52.0744084480679
Fe%,51.365665350802956
Fe%,48.114463536256736
Fe%,57.81386877865249
Fe%,27.943251743882456
Fe%,30.06963761027762
Fe%,63.62333872970737
Fe%,32.85134136361803
Fe%,51.20304955962391
Fe%,41.56331368699067
Fe%,41.70200061227676
Fe%,18.575649819338047
Fe%,42.99989534571079
Fe%,35.710311231990104
Fe%,17.157835104790205
Fe%,40.68771683442514
Fe%,33.89029591633335
Fe%,13.418685035647659
Fe%,51.125275645416124
Fe%,30.646369368534454
Fe%,19.688286114993296
Fe%,15.751366164765548
Fe%,36.97209982319845
Fe%,51.78357552123043
Fe%,21.02550005894405
Fe%,58.627052096309626
Fe%,51.98780985380369
Fe%,39.11694393889277
Fe%,8.983550696085722
Fe%,38.04586288742084
Fe%,41.52471486540633
Fe%,35.15228852925412
Fe%,22.308705217899195
Fe%,37.342069322032515
Fe%,8.742225101498763
Fe%,54.8764142888744
Fe%,47.52423855203396
Fe%,41.60757122368143
Fe%,41.04417584353593
Fe%,44.04344543216148
Fe%,52.15162129230448
Fe%,27.676263253573254
Fe%,43.29252514593241
Fe%,17.8826468400116
Fe%,32.38477769116653
Fe%,15.736925095018577
Fe%,17.453646030660785
Fe%,38.27500341810571
Fe%,6.097014828148352
Fe%,14.407258862832062
Fe%,19.549824423614314
Fe%,54.03963758256056
Fe%,27.77860501677759
Fe%,10.60701114975499
Fe%,39.25705343141818
Fe%,60.57548454861027
Fe%,47.89100509282953
Fe%,56.20720166235109
Fe%,20.75043477764721
Fe%,51.58768421377704
Fe%,37.38789807614819
Fe%,56.84876629502822
Fe%,34.85264886478186
Fe%,51.71432862120553
Fe%,21.179003946845572
Fe%,29.352530357242063
Fe%,47.267992988908055
Fe%,45.279144541690414
Fe%,32.97337571399393
Fe%,44.80628455358185
Fe%,32.95366422740303
Fe%,10.215332685849683
Fe%,55.80043260894052
Fe%,44.63507136107738
Fe%,51.860626581323366
Fe%,41.3982084790626
Fe%,44.780508326350244
Fe%,17.621788087613147
Fe%,49.625597891176916
Fe%,28.7983379267223
Fe%,52.99335573247227
Fe%,35.755898713580216
Fe%,34.262796903017296
Fe%,40.67469965801519
Fe%,47.287232773314635
Fe%,45.155488979979694
Fe%,42.68417050141973
Fe%,20.596887089482202
Fe%,36.98652862792123
Fe%,57.50663158182473
Fe%,22.30132623257002
Fe%,20.887717943945155
Fe%,40.62510759619264
Fe%,35.71629407463465
Fe%,33.593981582764236
Fe%,55.28901457222211
Fe%,53.02140328595114
Fe%,40.38452030960434
Fe%,50.79292020751496
Fe%,42.1054637717104
Fe%,43.48844450248481
Fe%,25.312917971715155
Fe%,54.42874093444171
Fe%,43.89228757279669
Fe%,32.90296837163715
Fe%,47.646835452842
Fe%,42.83112424532666
Fe%,39.27295771245788
Fe%,49.571515388459666
Fe%,47.531471460452465
Fe%,46.00749752278533
Fe%,51.46795626809936
Fe%,41.91934951115585
Fe%,30.264034892846436
Fe%,40.462956059102304
Fe%,37.19534045365866
Fe%,37.02274055541756
Fe%,40.248731684781994
Fe%,51.589993411215026
Fe%,29.815334676126305
Fe%,44.584489319260925
Fe%,23.508365525160446
Fe%,31.76442434180044
Fe%,30.14209805113544
Fe%,40.0024093825718
Fe%,14.77395493396965
Fe%,49.08624433398205
Fe%,54.64658139814269
Fe%,35.381816923082816
Fe%,51.92908145522102
Fe%,51.833026906408385
Fe%,28.232648201826844
Fe%,59.323598471708316
Fe%,56.841519735805
Fe%,48.489923840135894
Fe%,39.18126104577875
Fe%,55.84474416023815
Fe%,52.63445244109584
Fe%,49.848220280526455
Fe%,30.39803793086355
Fe%,54.03440756444532
Fe%,35.828050929780744
Fe%,51.0345864997184
Fe%,24.774957658467468
Fe%,43.41606038195216
Fe%,46.181454270406775
Fe%,60.5486105296085
Fe%,49.60640629608582
Fe%,50.47402539321983
Fe%,37.935310710775454
Fe%,26.97096406105167
Fe%,35.954517184605066
Fe%,33.60612184679357
Fe%,47.937573506278355
Fe%,53.963329327626155
Fe%,38.17962521597345
Fe%,13.755707461666432
Fe%,38.37552906486671
Fe%,63.84962531440469
Fe%,14.812542443109297
Fe%,32.81142472675161
Fe%,40.40458931813574
Fe%,43.022130324768575
Fe%,43.5782767077999
Fe%,43.06787225425556
Fe%,57.36549331998989
Fe%,53.97780353673012
Fe%,17.329468398272564
Fe%,54.43264410931297
Fe%,35.907430707802405
Fe%,29.51846445805874
Fe%,48.58970274393527
Fe%,33.962580016973185
Fe%,36.763725392855505
Fe%,39.1397644717933
Fe%,24.729228342673508
Fe%,50.624075512215214
Fe%,21.79584128197644
Fe%,48.97817622070655
Fe%,54.16313627776182
Fe%,38.76182906682369
Fe%,51.164170606332824
Fe%,44.75455209970182
Fe%,34.27569838886382
Fe%,27.508765016522517
Fe%,31.811255729198646
Fe%,49.678331077015066
Fe%,11.901443017005153
Fe%,36.221253137465894
Fe%,39.14170335623553
Fe%,52.39830771796491
Fe%,32.17382714838424
Fe%,43.005147927094946
Fe%,30.663039490219152
Fe%,52.50203308646483
Fe%,45.69439091473354
Fe%,44.30152942807502
Fe%,25.72403676238603
Fe%,30.740102926256608
Fe%,45.1613806041898
Fe%,61.69967873376088
Fe%,36.58022404671272
Fe%,33.768913192676116
Fe%,33.93013829076719
Fe%,61.65987493055529
Fe%,37.55802848033119
Fe%,29.153190662151328
Fe%,55.867980729908595
Fe%,33.20754816861836
Fe%,58.82598179217483
Fe%,47.1170267956081
Fe%,49.484640937438826
Fe%,57.0165895352183
Fe%,53.84109271318399
Fe%,45.09971019529607
Fe%,28.143439998972475
Fe%,50.149151655634626
Fe%,45.03734847572496
Fe%,20.36284011565465
Fe%,48.33625880718399
Fe%,48.89044518309231
Fe%,51.548441299375966
Fe%,64.84335546311314
Fe%,58.357628630405664
Fe%,16.44880527745525
Fe%,16.88070408189076
Fe%,18.371054944239905
Fe%,5.7271509124499405
Fe%,9.776812443381571
Fe%,44.847470221100174
Fe%,46.645120591807334
Fe%,32.86819805712575
Fe%,40.43801607079909
Fe%,47.90617388017639
Fe%,23.07651703907085
Fe%,50.421453328992946
Fe%,42.45445338232108
Fe%,55.89097837646382
Fe%,29.132120838541443
Fe%,40.34684986934728
Fe%,20.793839738118113
Fe%,40.457397942180165
Fe%,15.357562788018097
Fe%,28.997651763324285
Fe%,44.966782871172214
Fe%,32.85982990615028
Fe%,12.851668474628347
Fe%,36.90624323831161
Fe%,50.57757879131912
Fe%,36.68646489865394
Fe%,40.230851824282446
Fe%,41.03596407462068
Fe%,53.456802205670975
Fe%,25.452445480393386
Fe%,17.900990806356468
Fe%,17.926526121825233
Fe%,36.25409653533741
Fe%,17.868445726025605
Fe%,27.864568501247323
Fe%,48.29242364767586
Fe%,42.560161347720324
Fe%,48.35949662369069
Fe%,39.17524349905719
Fe%,53.984704904626845
Fe%,20.146941595241433
Fe%,39.39002659968176
Fe%,46.872588124979096
Fe%,54.50866163720009
Fe%,52.580363932537324
Fe%,62.6565347611626
Fe%,39.50445634680864
Fe%,40.4797832945272
Fe%,26.861134054883927
Fe%,15.114888929126256
Fe%,48.64254468011644
Fe%,49.43464494399174
Fe%,55.70238676612895
Fe%,34.83353403350073
Fe%,53.59467172976989
Fe%,43.66549651307437
Fe%,49.67682008293583
Fe%,46.95120279564856
Fe%,34.2552180134348
Fe%,37.52688284062092
Fe%,34.12102452045695
Fe%,35.987327047612
Fe%,44.39092790899167
Fe%,43.22201529220683
Fe%,28.027807890554886
Fe%,49.76278068974175
Fe%,46.08419633332366
Fe%,54.18201229139971
Fe%,28.07891663240067
Fe%,29.851344708989007
Fe%,27.630033093014504
Fe%,46.322334186892896
Fe%,35.46418730704743
Fe%,53.515198815094664
Fe%,36.19888195175015
Fe%,41.67714936246386
Fe%,32.420589600055365
Fe%,34.57129494601443
Fe%,44.06311562911924
Fe%,45.800258742897235
Fe%,51.87009420933427
Fe%,53.71653732837739
Fe%,51.99356366246296
Fe%,22.40774854876493
Fe%,45.59903701604322
Fe%,50.710172959011516
Fe%,56.808061570836074
Fe%,22.701705669868744
Fe%,30.865385298556227
Fe%,54.114957701549635
Fe%,51.68454571641481
Fe%,54.78580874589333
Fe%,44.361846736795144
Fe%,49.68061643759969
Fe%,42.476220001854394
Fe%,34.69522084656925
Fe%,51.4141549541626
Fe%,30.470873630011937
Fe%,45.504660246663
Fe%,46.65709513871831
Fe%,46.36390959407909
Fe%,32.44732240803607
Fe%,49.77468351960753
Fe%,53.387270802815834
Fe%,51.20982766273411
Fe%,23.560994260515468
Fe%,46.05886704432191
Fe%,36.77662726689725
Fe%,39.55286148142868
Fe%,53.01460452173921
Fe%,29.791452539304814
Fe%,43.46418214365951
Fe%,36.02467656872377
Fe%,29.676174645109953
Fe%,20.55385912536593
Fe%,30.763747048656914
Fe%,42.587427804879724
Fe%,21.49066545307519
Fe%,45.08046841149198
Fe%,40.419170866583265
Fe%,38.11234872206784
Fe%,37.19215177591014
Fe%,21.89994903883957
Fe%,20.732180110649026
Fe%,54.8503243725577
Fe%,48.13334591991999
Fe%,37.793763993350694
Fe%,44.732937477339256
Fe%,42.946471986536245
Fe%,32.40360375208815
Fe%,47.023242159564695
Fe%,49.053870352870334
Fe%,26.85304444095456
Fe%,47.97085656143374
Fe%,46.496487000404834
Fe%,29.24332062482416
Fe%,27.426607325967545
Fe%,39.36291483804542
Fe%,29.477223793716412
Fe%,39.9095879567404
Fe%,25.56195408471855
Fe%,37.485108585837104
Fe%,30.347445549731383
Fe%,41.11654192129809
Fe%,26.147235764512295
Fe%,33.72527333416159
Fe%,45.265885377919126
Fe%,33.226473997950976
Fe%,45.91856089959398
Fe%,45.62564665867961
Fe%,46.03221717830789
Fe%,45.8260789202106
Fe%,53.178986513726
Fe%,37.83900667523597
Fe%,39.31940452454714
Fe%,14.591990868655008
Fe%,34.814239244825885
Fe%,49.03371779680089
Fe%,17.522140220652215
Fe%,54.19053563776962
Fe%,23.291171499953037
Fe%,40.36449104891627
Fe%,43.08950194391857
Fe%,46.19013238211451
Fe%,11.499550508399855
Fe%,57.02746528970993
Fe%,28.074201167482215
Fe%,47.41246064028304
Fe%,40.63623723539188
Fe%,9.003666722004981
Fe%,41.752932731919834
Fe%,63.72986437509696
Fe%,46.15565097576716
Fe%,11.510944306336235
Fe%,21.328992436667583
Fe%,5.687223779117014
Fe%,54.235928825872016
Fe%,36.330404905288354
Fe%,39.510356948512495
Fe%,18.348995564857944
Fe%,43.53337680219462
Fe%,47.79477575348168
Fe%,48.409620453629564
Fe%,42.73398382478983
Fe%,31.89588676317531
Fe%,39.84414479775392
Fe%,31.575055604413116
Fe%,9.046948720654964
Fe%,30.06942370781986
Fe%,29.20032618995866
Fe%,39.41545632253988
Fe%,26.261945301636857
Fe%,33.60783118242552
Fe%,28.551671427160898
Fe%,50.906207940063844
Fe%,57.15695730676072
Fe%,40.96856511702922
Fe%,27.606780053765434
Fe%,8.960769655753312
Fe%,28.82824707292298
Fe%,53.5600953126011
Fe%,56.83221501575444
Fe%,17.65216629277509
Fe%,59.30311795379383
Fe%,30.842453315368118
Fe%,41.3280749753932
Fe%,63.142963575281165
Fe%,41.92156687520209
Fe%,16.759072819359808
Fe%,50.73303823285127
Fe%,31.765995782629503
Fe%,44.58905426129123
Fe%,25.948459629658636
Fe%,34.5806523354591
Fe%,39.770967810132554
Fe%,36.36114839484493
Fe%,59.47292854505712
Fe%,39.71163028772911
Fe%,9.463914505314966
Fe%,32.426776140846414
Fe%,44.678572194238676
Fe%,42.990717184751574
Fe%,48.98896401323009
Fe%,41.01809241999255
Fe%,37.29456610866873
Fe%,44.5023608921991
Fe%,53.44989750148152
Fe%,15.126113703356095
Fe%,26.636542056204537
Fe%,52.682032561782236
Fe%,49.01964108002583
Fe%,23.093794226095916
Fe%,56.387527921316426
Fe%,28.54663616782851
Fe%,59.69450754870389
Fe%,45.2500473892229
Fe%,41.54569828414525
Fe%,35.96178973647825
Fe%,38.80308171233099
Fe%,49.22221601916715
Fe%,35.2418313980906
Fe%,24.45630898737168
Fe%,51.57992265563156
Fe%,41.54555623781561
Fe%,17.982920203670876
Fe%,57.47710338137978
Fe%,32.93879036217048
Fe%,41.27883560830534
Fe%,57.54019977604442
Fe%,52.97347542721859
Fe%,41.72578301998443
Fe%,29.308539574917408
Fe%,40.79434122091089
Fe%,40.4798210168749
Fe%,27.58261899176829
Fe%,53.546004921277834
Fe%,53.06862503181827
Fe%,38.29919981145596
Fe%,48.4201822291209
Fe%,43.28055535103312
Fe%,35.205776402142334
Fe%,25.539531407971346
Fe%,22.934178027272008
Fe%,47.39890988857474
Fe%,36.31038292818744
Fe%,35.207209416957056
Fe%,48.442973300409875
Fe%,38.38478454999638
Fe%,40.13645387581273
Fe%,44.32285315714598
Fe%,47.05045912807571
Fe%,59.741437654714616
Fe%,44.12817754120179
Fe%,14.84583113734576
Fe%,63.64201100304799
Fe%,40.68452035921559
Fe%,33.49746737836906
Fe%,37.6429081565109
Fe%,51.87991462406269
Fe%,21.16940760061256
Fe%,43.51072346514092
Fe%,57.47388071857632
Fe%,30.529090205416253
Fe%,54.439649054831186
Fe%,40.90991427588593
Fe%,27.19045660628986
Fe%,21.930578734404016
Fe%,35.69963237979541
Fe%,46.144435769011174
Fe%,32.09072977458462
Fe%,35.84410836814108
Fe%,40.12405600737035
Fe%,49.93920672524534
Fe%,5.355264952879112
Fe%,47.90753223069136
Fe%,43.49529916995357
Fe%,44.82987407394936
Fe%,40.471573898238844
Fe%,45.80802602610148
Fe%,50.25252710893402
Fe%,31.82476185752496
Fe%,59.88511925349822
Fe%,47.88664762733244
Fe%,35.57299273254801
Fe%,41.229947583338785
Fe%,44.806725351743346
Fe%,17.856354671567324
Fe%,48.14655683006382
Fe%,60.418777109398704
Fe%,49.69028832688986
Fe%,43.03006921835161
Fe%,5.707481822870094
Fe%,34.62012812811984
Fe%,45.09101939271093
Fe%,40.00207891539808
Fe%,51.87550948297387
Fe%,40.375787048384474
Fe%,45.70526160490586
Fe%,44.37521565028739
Fe%,12.27375844012997
Fe%,50.952052329006314
Fe%,49.05337103612686
Fe%,16.312625686801287
Fe%,26.17642128010409
Fe%,35.32933496022685
Fe%,37.98418703376535
Fe%,27.205644627755788
Fe%,49.49610965486225
Fe%,27.22408317680215
Fe%,37.274485273315314
Fe%,22.74746682585553
Fe%,55.191955531829215
Fe%,28.385161372847694
Fe%,44.28036021092527
Fe%,44.20589482886857
Fe%,50.19601893557807
Fe%,9.218799332686931
Fe%,47.879669775256254
Fe%,44.69542869459159
Fe%,42.19701585815073
Fe%,48.29913045922207
Fe%,54.46542327070575
Fe%,37.22095726769922
Fe%,24.47972249578877
Fe%,52.823404257514696
Fe%,36.174019792929016
Fe%,42.19646710299564
Fe%,49.10825179805637
Fe%,46.23786011065461
Fe%,55.288112088644006
Fe%,50.70074257331785
Fe%,41.01842315893813
Fe%,14.114871888246268
Fe%,57.00734920828134
Fe%,28.51060496541417
Fe%,46.32475816285791
Fe%,48.37002839636762
Fe%,54.32355773331432
Fe%,36.79391650196923
Fe%,50.422513978496006
Fe%,47.651805984103625
Fe%,13.297702914665955
Fe%,55.524370947624725
Fe%,46.313177646109835
Fe%,20.02178317777518
Fe%,45.46073235577575
Fe%,8.650672133899516
Fe%,27.536458500741283
Fe%,34.7611890604537
Fe%,36.010314573486525
Fe%,39.34658399163093
Fe%,50.52006962827359
Fe%,28.543681037229423
Fe%,36.97112730025325
Fe%,50.444465541528594
Fe%,34.36877911209173
Fe%,38.93363924359293
Fe%,30.12411398210993
Fe%,32.15967091821654
Fe%,41.723073605231896
Fe%,39.49230795751378
Fe%,53.16067254492616
Fe%,22.49996180323403
Fe%,30.785759524153388
Fe%,38.65277971084946
Fe%,50.84424750911533
Fe%,23.668508944426172
Fe%,31.356258139822902
Fe%,34.566066908208875
Fe%,42.63443453138045
Fe%,43.92950254255641
Fe%,41.224753699817626
Fe%,53.70228923949303
Fe%,36.706924078588656
Fe%,42.767682444537556
Fe%,48.49810438500057
Fe%,48.62870433711836
Fe%,49.975825030642525
Fe%,49.223277931461546
Fe%,13.646841330787193
Fe%,6.3652583231672315
Fe%,40.37757481332982
Fe%,31.997606376302674
Fe%,32.69224315967392
Fe%,24.50050021416872
Fe%,49.50069677940654
Fe%,51.394822648295325
Fe%,50.44981601020413
Fe%,28.97141751315406
Fe%,26.979967619042938
Fe%,33.46554721722391
Fe%,43.99084684622644
Fe%,39.96931248427021
Fe%,39.66009325293059
Fe%,22.434714637525303
Fe%,32.503098434052426
Fe%,30.374149117100774
Fe%,38.62939218877052
Fe%,50.041906632976676
Fe%,29.17413527044393
Fe%,39.15377169440048
Fe%,45.6985243745829
Fe%,33.289475314067744
Fe%,34.745126947935525
Fe%,39.03278762674091
Fe%,45.891409926510754
Fe%,34.44004453768867
Fe%,47.98148022584952
Fe%,42.600949384991885
Fe%,39.130743268431964
Fe%,55.20769109316219
Fe%,54.85714437657325
Fe%,35.820963898146715
Fe%,52.30794929646771
Fe%,51.68674119933756
Fe%,42.98825345898372
Fe%,19.459229437434857
Fe%,50.97770617453937
Fe%,36.84153482729129
Fe%,36.97218754358344
Fe%,48.7293514508587
Fe%,29.963764437007978
Fe%,51.82795199732667
Fe%,38.820052810711246
Fe%,53.28629720348685
Fe%,3.098511533362118
Fe%,40.3354616490034
Fe%,22.191744702561888
Fe%,33.702653403464566
Fe%,38.31208548634343
Fe%,42.61829018805228
Fe%,33.211908200942894
Fe%,44.96953593559649
Fe%,19.308105277757758
Fe%,24.358557511959052
Fe%,34.91325227329137
Fe%,24.718864386751065
Fe%,42.65557367678407
Fe%,30.116546624535207
Fe%,50.121608012774644
Fe%,36.40820067589186
Fe%,53.60062885294536
Fe%,53.27318773262474
Fe%,50.31757062625892
Fe%,43.85509479831294
Fe%,50.77466664355368
Fe%,53.94393792809454
Fe%,50.08183615074036
Fe%,42.19849695151798
Fe%,58.2142419850163
Fe%,39.13877852177887
Fe%,41.00883381778138
Fe%,39.475840501255966
Fe%,43.51042937090124
Fe%,42.82929199067556
Fe%,56.19307103615672
Fe%,35.156831582393835
Fe%,52.22219725520698
Fe%,28.650483411185302
Fe%,51.32521998510615
Fe%,38.084531384804535
Fe%,61.37197679571463
Fe%,40.18077413601379
Fe%,47.808184842717345
Fe%,23.578943662558782
Fe%,47.76062483866539
Fe%,58.30189307987283
Fe%,52.60566748258583
Fe%,30.29887475611251
Fe%,47.91690225733042
Fe%,39.61282881282052
Fe%,58.877802207082496
Fe%,43.64594525173926
Fe%,34.74426993605094
Fe%,41.68321786837501
Fe%,43.7793104613639
Fe%,34.69364108651342
Fe%,44.673384006807844
Fe%,39.38211033910469
Fe%,36.79785002202002
Fe%,40.1779607679444
Fe%,48.95161722431911
Fe%,46.06029689665188
Fe%,36.557543676379815
Fe%,50.74050139653655
Fe%,55.05285629787633
Fe%,37.08021474229306
Fe%,44.62851278189031
Fe%,38.519599161396926
Fe%,43.156534468957624
Fe%,43.42847516821796
Fe%,35.822036434442325
Fe%,52.6722870111181
Fe%,35.447230715936755
Fe%,57.701075046141746
Fe%,43.197849385150036
Fe%,19.337731140871046
Fe%,14.716237013091593
Fe%,44.282044265387036
Fe%,47.89743651933724
Fe%,36.71013844859513
Fe%,37.70268976311879
Fe%,33.341920919202686
Fe%,22.28455339074785
Fe%,49.249106653035504
Fe%,48.427862039412055
Fe%,68.19197435434022
Fe%,8.174095104006035
Fe%,35.2296649344905
Fe%,62.6279626151278
Fe%,29.797818707446517
Fe%,41.85110715387705
Fe%,57.443072778178426
Fe%,36.87608495249796
Fe%,20.58885412518427
Fe%,55.86452566931545
Fe%,36.655237753951816
Fe%,9.173249308245744
Fe%,52.39931639442336
Fe%,17.870801946737398
Fe%,32.939892790759636
Fe%,51.063883230868356
Fe%,24.54236786957521
Fe%,61.55515477307718
Fe%,57.2355807452526
Fe%,49.998781629663796
Fe%,53.86034277431151
Fe%,26.918668673063905
Fe%,58.40550793328029
Fe%,35.18752170463373
Fe%,25.19030945913284
Fe%,37.2876431470641
Fe%,27.254035126779797
Fe%,47.94930930501351
Fe%,45.770221605445485
Fe%,40.99535251865012
Fe%,39.597599644493755
Fe%,39.7304533600452
Fe%,34.64879885785639
Fe%,33.11738444598243
Fe%,46.6041937579868
Fe%,42.156655622017915
Fe%,36.47514083176102
Fe%,48.69041722998481
Fe%,54.31380029271573
Fe%,24.62389566640293
Fe%,48.31613545293758
Fe%,30.524613469587607
Fe%,30.90677461498882
Fe%,32.78709390676561
Fe%,37.38541984187243
Fe%,46.342190892670715
Fe%,12.093367342715117
Fe%,43.52505745864013
Fe%,49.20713372368341
Fe%,51.39808006476906
Fe%,51.85439200514327
Fe%,53.128289610687126
Fe%,41.16842727632466
Fe%,45.946206392837006
Fe%,35.991436203932686
Fe%,45.101112833239384
Fe%,39.72117145596944
Fe%,19.76372312884339
Fe%,37.384869937785055
Fe%,25.488149032748016
Fe%,52.89093360518559
Fe%,52.97905508619125
Fe%,39.726906480635584
Fe%,5.882081049084268
Fe%,35.45964795309582
Fe%,52.470493445591835
Fe%,52.73396436438765
Fe%,48.54436406873871
Fe%,28.98307021584236
Fe%,65.11680729652564
Fe%,13.793491600194239
Fe%,4.9116442421816595
Fe%,53.642515138482864
Fe%,38.08383425304901
Fe%,39.577067314945396
Fe%,54.243510610642886
Fe%,60.12731098341067
Fe%,50.195395481719075
Fe%,40.125147036935346
Fe%,50.820408587588325
Fe%,49.73866450418539
Fe%,33.03710932943751
Fe%,46.29943968357102
Fe%,61.71261443302322
Fe%,53.1490540656356
Fe%,42.12995573506712
Fe%,30.61394991371352
Fe%,57.02361267877386
Fe%,44.119586096662836
Fe%,42.93717831359868
Fe%,21.87474042444463
Fe%,48.7401666238303
Fe%,48.713252598216805
Fe%,35.674662848683035
Fe%,13.3999812719737
Fe%,47.8109345754799
Fe%,38.48958887271785
Fe%,52.08906673127688
Fe%,24.51810386285808
Fe%,42.56152218103106
Fe%,45.811669477063596
Fe%,56.58495525234806
Fe%,45.05729438469019
Fe%,55.77129452646775
Fe%,59.5379271034991
Fe%,46.20743342665134
Fe%,28.397057048602665
Fe%,35.5808232724881
Fe%,32.80397390330986
Fe%,47.37384441874881
Fe%,41.34553475809428
Fe%,53.8000418098342
Fe%,47.460233518945735
Fe%,50.98768815321919
Fe%,35.58400628987903
Fe%,11.084602854640659
Fe%,45.59449338377509
Fe%,31.688428613482735
Fe%,58.825786901346454
Fe%,34.704395014243865
Fe%,46.193920488980694
Fe%,28.809713850808087
Fe%,23.014859686528983
Fe%,51.885284399072
Fe%,51.020364380653184
Fe%,34.43037417079321
Fe%,43.373569844839984
Fe%,25.926929075123184
Fe%,40.84437684902213
Fe%,30.689129857803703
Fe%,42.0072901222657
Fe%,42.713176208264905
Fe%,9.384709172251409
Fe%,47.9125200747989
Fe%,52.44447279669642
Fe%,53.75201784836781
Fe%,25.503507454006087
Fe%,30.942648706115317
Fe%,52.57928567311053
Fe%,9.061196414131198
Fe%,35.83936146764156
Fe%,34.723964894012475
Fe%,43.37845883665528
Fe%,41.60856081058807
Fe%,44.3819683643305
Fe%,27.798829043937022
Fe%,48.78334580499266
Fe%,57.397870058728415
Fe%,33.35409494761588
Fe%,37.88384606548142
Fe%,35.312471799694876
Fe%,28.658033213880923
Fe%,58.31700690291566
Fe%,25.423319764876435
Fe%,52.677683434848554
Fe%,49.500366228127504
Fe%,53.43859683060887
Fe%,57.551966335690196
Fe%,22.802616519393172
Fe%,33.63907741657637
Fe%,46.93359722805834
Fe%,22.439402596800136
Fe%,44.20941024724903
Fe%,47.25069149620838
Fe%,25.943362011370592
Fe%,34.70665185156914
Fe%,41.05086732770846
Fe%,42.38972670427903
Fe%,26.492563334959673
Fe%,36.78430822669769
Fe%,27.967100548159994
Fe%,33.1465776723744
Fe%,42.81119310333369
Fe%,46.58332270996964
Fe%,55.65392399865689
Fe%,45.56014357579345
Fe%,44.702029710967345
Fe%,27.47250104135994
Fe%,48.9410380998025
Fe%,53.742798986195005
Fe%,51.7193241110939
Fe%,47.95496809435069
Fe%,38.87684251548188
Fe%,59.61545792650122
Fe%,36.918369575572676
Fe%,31.463988733782717
Fe%,29.189148674709
Fe%,32.77816163967256
Fe%,35.45673860532495
Fe%,34.46463696385249
Fe%,38.26001891005284
Fe%,39.98229262438159
Fe%,54.064298716579984
Fe%,40.373305968828454
Fe%,42.42945007736176
Fe%,40.440489800211814
Fe%,8.287242112503765
Fe%,48.90478239743568
Fe%,37.32297770706995
Fe%,36.52483209808939
Fe%,36.18776603102624
Fe%,53.12710866077002
Fe%,20.370690327085367
Fe%,44.90259663190285
Fe%,49.75425590023467
Fe%,50.39433808656095
Fe%,30.745252106593295
Fe%,47.57737498842013
Fe%,39.856238773171754
Fe%,66.4498135928234
Fe%,31.934524256851272
Fe%,51.000133346887445
Fe%,44.3517149049922
Fe%,52.919514614434505
Fe%,37.98069954220803
Fe%,48.90598781736512
Fe%,36.424647567425275
Fe%,37.94615434555708
Fe%,58.71506969176217
Fe%,40.81104462513336
Fe%,46.389729378698064
Fe%,51.117451696896964
Fe%,41.219399280163074
Fe%,37.88520691614528
Fe%,27.48961902079609
Fe%,37.66736942320505
Fe%,56.77247952988608
Fe%,22.757020551530793
Fe%,52.54013813802906
Fe%,5.816139617258166
Fe%,52.54276645073398
Fe%,59.51037538017958
Fe%,31.034262499563635
Fe%,44.70538865997503
Fe%,58.27869209970225
Fe%,53.53955290139339
Fe%,33.72693833977673
Fe%,35.73690835047078
Fe%,24.01413938976306
Fe%,11.800026338648067
Fe%,51.39969214886254
Fe%,52.15965225577354
Fe%,6.91247245867766
Fe%,42.187481583546564
Fe%,61.639922196993346
Fe%,26.39593506751928
Fe%,28.70322127132176
Fe%,52.021056510801436
Fe%,41.46221812937691
Fe%,8.617689512460428
Fe%,61.91674910863446
Fe%,45.63084896260153
Fe%,64.63721732305399
Fe%,25.591388478370753
